datetime;watts
2018-11-17 19:09:33;2489.63
2018-11-17 19:09:34;2470.83
2018-11-17 19:09:35;2487.91
2018-11-17 19:09:37;2469.14
2018-11-17 19:09:38;2470.83
2018-11-17 19:09:40;2487.91
2018-11-17 19:09:41;2470.83
2018-11-17 19:09:43;2469.14
2018-11-17 19:09:44;2487.91
2018-11-17 19:09:46;2470.83
2018-11-17 19:09:47;2467.44
2018-11-17 19:09:49;2470.83
2018-11-17 19:09:50;2472.53
2018-11-17 19:09:51;2469.14
2018-11-17 19:09:53;2470.83
2018-11-17 19:09:54;2472.53
2018-11-17 19:09:56;2469.14
2018-11-17 19:09:57;2469.14
2018-11-17 19:09:59;2470.83
2018-11-17 19:10:00;2469.14
2018-11-17 19:10:02;2470.83
2018-11-17 19:10:03;2487.91
2018-11-17 19:10:05;2487.91
2018-11-17 19:10:06;2487.91
2018-11-17 19:10:07;2469.14
2018-11-17 19:10:09;2470.83
2018-11-17 19:10:10;2470.83
2018-11-17 19:10:12;2489.63
2018-11-17 19:10:13;2469.14
2018-11-17 19:10:15;2470.83
2018-11-17 19:10:16;2489.63
2018-11-17 19:10:18;2467.44
2018-11-17 19:10:19;2489.63
2018-11-17 19:10:21;2469.14
2018-11-17 19:10:22;2470.83
2018-11-17 19:10:23;2469.14
2018-11-17 19:10:25;2472.53
2018-11-17 19:10:26;2489.63
2018-11-17 19:10:28;2469.14
2018-11-17 19:10:29;2470.83
2018-11-17 19:10:31;2470.83
2018-11-17 19:10:32;2467.44
2018-11-17 19:10:34;2470.83
2018-11-17 19:10:35;2470.83
2018-11-17 19:10:37;2452.32
2018-11-17 19:10:38;2472.53
2018-11-17 19:10:40;2469.14
2018-11-17 19:10:41;2452.32
2018-11-17 19:10:42;2472.53
2018-11-17 19:10:44;2469.14
2018-11-17 19:10:45;2452.32
2018-11-17 19:10:47;2472.53
2018-11-17 19:10:48;2469.14
2018-11-17 19:10:50;2453.99
2018-11-17 19:10:51;2469.14
2018-11-17 19:10:53;2470.83
2018-11-17 19:10:54;2453.99
2018-11-17 19:10:56;2469.14
2018-11-17 19:10:57;2452.32
2018-11-17 19:10:58;2469.14
2018-11-17 19:11:00;2453.99
2018-11-17 19:11:01;2452.32
2018-11-17 19:11:03;2486.19
2018-11-17 19:11:04;2470.83
2018-11-17 19:11:06;2470.83
2018-11-17 19:11:07;2452.32
2018-11-17 19:11:09;2452.32
2018-11-17 19:11:10;2452.32
2018-11-17 19:11:12;2452.32
2018-11-17 19:11:13;2435.72
2018-11-17 19:11:15;2452.32
2018-11-17 19:11:16;2452.32
2018-11-17 19:11:18;2453.99
2018-11-17 19:11:19;2450.65
2018-11-17 19:11:20;2437.37
2018-11-17 19:11:22;2452.32
2018-11-17 19:11:23;2453.99
2018-11-17 19:11:25;2434.08
2018-11-17 19:11:26;2452.32
2018-11-17 19:11:28;2452.32
2018-11-17 19:11:29;2435.72
2018-11-17 19:11:31;2435.72
2018-11-17 19:11:32;2452.32
2018-11-17 19:11:34;2434.08
2018-11-17 19:11:35;2435.72
2018-11-17 19:11:37;2435.72
2018-11-17 19:11:38;2434.08
2018-11-17 19:11:40;2435.72
2018-11-17 19:11:41;2435.72
2018-11-17 19:11:43;2434.08
2018-11-17 19:11:44;2435.72
2018-11-17 19:11:46;2419.35
2018-11-17 19:11:47;2435.72
2018-11-17 19:11:49;2417.73
2018-11-17 19:11:50;2417.73
2018-11-17 19:11:52;2439.02
2018-11-17 19:11:53;2434.08
2018-11-17 19:11:54;2417.73
2018-11-17 19:11:56;2435.72
2018-11-17 19:11:57;2437.37
2018-11-17 19:11:59;2417.73
2018-11-17 19:12:00;2435.72
2018-11-17 19:12:02;2437.37
2018-11-17 19:12:03;2434.08
2018-11-17 19:12:05;2450.65
2018-11-17 19:12:06;2420.98
2018-11-17 19:12:08;2435.72
2018-11-17 19:12:09;2417.73
2018-11-17 19:12:11;2401.60
2018-11-17 19:12:12;2419.35
2018-11-17 19:12:14;2435.72
2018-11-17 19:12:15;2420.98
2018-11-17 19:12:17;2417.73
2018-11-17 19:12:18;2417.73
2018-11-17 19:12:20;2434.08
2018-11-17 19:12:21;2417.73
2018-11-17 19:12:23;2417.73
2018-11-17 19:12:24;2439.02
2018-11-17 19:12:26;2417.73
2018-11-17 19:12:27;2417.73
2018-11-17 19:12:29;2417.73
2018-11-17 19:12:30;2417.73
2018-11-17 19:12:32;2419.35
2018-11-17 19:12:33;2417.73
2018-11-17 19:12:35;2417.73
2018-11-17 19:12:36;2419.35
2018-11-17 19:12:38;2417.73
2018-11-17 19:12:39;2417.73
2018-11-17 19:12:40;2417.73
2018-11-17 19:12:42;2417.73
2018-11-17 19:12:43;2419.35
2018-11-17 19:12:45;2417.73
2018-11-17 19:12:46;2417.73
2018-11-17 19:12:48;2417.73
2018-11-17 19:12:49;2419.35
2018-11-17 19:12:51;2417.73
2018-11-17 19:12:52;2401.60
2018-11-17 19:12:54;2420.98
2018-11-17 19:12:58;970.87
2018-11-17 19:13:06;410.02
2018-11-17 19:13:15;403.72
2018-11-17 19:13:24;403.77
2018-11-17 19:13:34;377.71
2018-11-17 19:13:43;376.88
2018-11-17 19:13:53;360.40
2018-11-17 19:14:03;355.17
2018-11-17 19:14:13;360.76
2018-11-17 19:14:24;355.20
2018-11-17 19:14:34;351.56
2018-11-17 19:14:44;351.94
2018-11-17 19:14:54;351.94
2018-11-17 19:15:04;356.68
2018-11-17 19:15:14;353.70
2018-11-17 19:15:25;352.32
2018-11-17 19:15:35;351.56
2018-11-17 19:15:45;351.60
2018-11-17 19:15:55;351.19
2018-11-17 19:16:05;358.17
2018-11-17 19:16:16;350.84
2018-11-17 19:16:26;351.60
2018-11-17 19:16:36;350.54
2018-11-17 19:16:47;349.79
2018-11-17 19:16:57;349.85
2018-11-17 19:17:07;356.68
2018-11-17 19:17:17;350.84
2018-11-17 19:17:27;351.60
2018-11-17 19:17:38;351.25
2018-11-17 19:17:48;351.22
2018-11-17 19:17:58;350.54
2018-11-17 19:18:08;357.82
2018-11-17 19:18:18;351.22
2018-11-17 19:18:29;351.56
2018-11-17 19:18:39;351.25
2018-11-17 19:18:49;351.22
2018-11-17 19:18:59;351.22
2018-11-17 19:19:10;356.68
2018-11-17 19:19:16;563.82
2018-11-17 19:19:24;463.92
2018-11-17 19:19:31;463.86
2018-11-17 19:19:39;463.92
2018-11-17 19:19:47;463.26
2018-11-17 19:19:55;463.32
2018-11-17 19:20:03;464.58
2018-11-17 19:20:10;470.16
2018-11-17 19:20:18;461.54
2018-11-17 19:20:26;461.48
2018-11-17 19:20:34;461.42
2018-11-17 19:20:41;460.18
2018-11-17 19:20:49;460.24
2018-11-17 19:20:57;458.37
2018-11-17 19:21:05;463.92
2018-11-17 19:21:13;457.78
2018-11-17 19:21:21;457.20
2018-11-17 19:21:28;457.20
2018-11-17 19:21:36;457.14
2018-11-17 19:21:44;456.62
2018-11-17 19:21:52;458.37
2018-11-17 19:22:00;471.51
2018-11-17 19:22:07;482.70
2018-11-17 19:22:15;466.50
2018-11-17 19:22:22;472.81
2018-11-17 19:22:30;466.99
2018-11-17 19:22:38;459.07
2018-11-17 19:22:46;457.08
2018-11-17 19:22:54;456.56
2018-11-17 19:23:02;457.20
2018-11-17 19:23:09;463.92
2018-11-17 19:23:17;456.56
2018-11-17 19:23:25;457.72
2018-11-17 19:23:33;458.42
2018-11-17 19:23:41;457.67
2018-11-17 19:23:49;456.56
2018-11-17 19:23:57;456.62
2018-11-17 19:24:04;463.38
2018-11-17 19:24:12;458.95
2018-11-17 19:24:20;456.04
2018-11-17 19:24:28;455.93
2018-11-17 19:24:36;455.29
2018-11-17 19:24:44;456.68
2018-11-17 19:24:52;455.29
2018-11-17 19:25:00;453.57
2018-11-17 19:25:07;462.72
2018-11-17 19:25:15;454.72
2018-11-17 19:25:23;453.63
2018-11-17 19:25:31;453.06
2018-11-17 19:25:39;468.32
2018-11-17 19:25:47;455.98
2018-11-17 19:25:55;453.57
2018-11-17 19:26:03;457.14
2018-11-17 19:26:10;460.83
2018-11-17 19:26:18;455.93
2018-11-17 19:26:26;454.78
2018-11-17 19:26:34;454.78
2018-11-17 19:26:42;455.41
2018-11-17 19:26:50;454.72
2018-11-17 19:26:58;454.78
2018-11-17 19:27:06;462.67
2018-11-17 19:27:14;455.35
2018-11-17 19:27:22;455.41
2018-11-17 19:27:29;456.04
2018-11-17 19:27:37;468.26
2018-11-17 19:27:45;456.56
2018-11-17 19:27:53;454.78
2018-11-17 19:28:01;454.78
2018-11-17 19:28:09;463.92
2018-11-17 19:28:16;455.41
2018-11-17 19:28:24;455.29
2018-11-17 19:28:32;455.35
2018-11-17 19:28:40;454.78
2018-11-17 19:28:48;454.78
2018-11-17 19:28:56;453.63
2018-11-17 19:29:04;458.95
2018-11-17 19:29:12;456.56
2018-11-17 19:29:20;453.57
2018-11-17 19:29:28;454.09
2018-11-17 19:29:35;460.24
2018-11-17 19:29:43;454.14
2018-11-17 19:29:51;454.20
2018-11-17 19:29:59;454.20
2018-11-17 19:30:07;463.92
2018-11-17 19:30:15;453.57
2018-11-17 19:30:23;458.95
2018-11-17 19:30:31;455.93
2018-11-17 19:30:39;454.78
2018-11-17 19:30:47;454.20
2018-11-17 19:30:54;454.72
2018-11-17 19:31:02;457.20
2018-11-17 19:31:10;463.26
2018-11-17 19:31:18;453.57
2018-11-17 19:31:26;453.57
2018-11-17 19:31:34;453.51
2018-11-17 19:31:42;453.00
2018-11-17 19:31:50;451.18
2018-11-17 19:31:58;451.75
2018-11-17 19:32:06;464.64
2018-11-17 19:32:14;405.13
2018-11-17 19:33:20;361.16
2018-11-17 19:33:20;352.28
2018-11-17 19:33:20;351.25
2018-11-17 19:33:20;350.50
2018-11-17 19:33:20;357.78
2018-11-17 19:33:20;351.19
2018-11-17 19:33:26;350.54
2018-11-17 19:33:36;351.94
2018-11-17 19:33:46;349.82
2018-11-17 19:33:57;346.95
2018-11-17 19:34:07;353.74
2018-11-17 19:34:17;351.97
2018-11-17 19:34:27;346.99
2018-11-17 19:34:38;347.36
2018-11-17 19:34:48;346.99
2018-11-17 19:34:58;351.22
2018-11-17 19:35:08;354.82
2018-11-17 19:35:19;356.65
2018-11-17 19:35:28;366.15
2018-11-17 19:35:38;359.68
2018-11-17 19:35:48;359.28
2018-11-17 19:35:59;348.74
2018-11-17 19:36:09;358.85
2018-11-17 19:36:19;347.69
2018-11-17 19:36:30;347.02
2018-11-17 19:36:40;347.99
2018-11-17 19:36:50;347.36
2018-11-17 19:37:01;347.32
2018-11-17 19:37:11;354.16
2018-11-17 19:37:21;347.32
2018-11-17 19:37:32;345.29
2018-11-17 19:37:42;346.25
2018-11-17 19:37:52;345.62
2018-11-17 19:38:03;346.99
2018-11-17 19:38:13;350.50
2018-11-17 19:38:23;345.99
2018-11-17 19:38:34;345.59
2018-11-17 19:38:44;346.29
2018-11-17 19:38:55;346.35
2018-11-17 19:39:05;351.22
2018-11-17 19:39:15;346.62
2018-11-17 19:39:26;346.32
2018-11-17 19:39:36;346.62
2018-11-17 19:39:46;348.40
2018-11-17 19:39:57;346.99
2018-11-17 19:40:07;351.94
2018-11-17 19:40:17;349.48
2018-11-17 19:40:28;347.69
2018-11-17 19:40:38;350.16
2018-11-17 19:40:48;347.32
2018-11-17 19:41:21;346.65
2018-11-17 19:41:21;353.39
2018-11-17 19:41:21;348.77
2018-11-17 19:41:29;346.99
2018-11-17 19:41:40;347.69
2018-11-17 19:41:50;346.69
2018-11-17 19:42:01;347.05
2018-11-17 19:42:11;354.47
2018-11-17 19:42:21;347.66
2018-11-17 19:42:31;347.36
2018-11-17 19:42:42;354.09
2018-11-17 19:42:52;348.03
2018-11-17 19:43:02;348.74
2018-11-17 19:43:13;351.22
2018-11-17 19:43:23;347.05
2018-11-17 19:43:55;349.07
2018-11-17 19:43:55;348.74
2018-11-17 19:43:56;354.12
2018-11-17 19:44:04;351.97
2018-11-17 19:44:14;350.54
2018-11-17 19:44:25;346.99
2018-11-17 19:44:35;347.39
2018-11-17 19:44:45;347.32
2018-11-17 19:44:56;347.02
2018-11-17 19:45:06;353.74
2018-11-17 19:45:16;346.99
2018-11-17 19:45:27;346.99
2018-11-17 19:45:37;346.65
2018-11-17 19:45:42;754.56
2018-11-17 19:45:49;474.81
2018-11-17 19:45:57;461.42
2018-11-17 19:46:05;452.32
2018-11-17 19:46:13;437.48
2018-11-17 19:46:22;434.21
2018-11-17 19:46:30;433.16
2018-11-17 19:46:38;433.73
2018-11-17 19:46:47;434.21
2018-11-17 19:46:55;434.15
2018-11-17 19:47:03;437.48
2018-11-17 19:47:11;441.39
2018-11-17 19:47:19;437.53
2018-11-17 19:47:27;450.00
2018-11-17 19:47:36;437.48
2018-11-17 19:47:44;442.53
2018-11-17 19:47:52;441.99
2018-11-17 19:48:00;441.99
2018-11-17 19:48:08;450.62
2018-11-17 19:48:16;443.08
2018-11-17 19:48:24;441.99
2018-11-17 19:48:32;442.48
2018-11-17 19:48:41;443.19
2018-11-17 19:48:49;440.80
2018-11-17 19:48:57;445.93
2018-11-17 19:49:05;447.76
2018-11-17 19:49:13;441.99
2018-11-17 19:49:21;441.39
2018-11-17 19:49:29;441.39
2018-11-17 19:49:37;442.53
2018-11-17 19:49:46;443.02
2018-11-17 19:49:54;442.59
2018-11-17 19:50:02;443.13
2018-11-17 19:50:10;449.44
2018-11-17 19:50:18;443.62
2018-11-17 19:50:26;443.68
2018-11-17 19:50:34;443.08
2018-11-17 19:50:42;442.04
2018-11-17 19:50:51;440.26
2018-11-17 19:50:59;440.26
2018-11-17 19:51:07;448.88
2018-11-17 19:51:15;440.31
2018-11-17 19:51:23;439.13
2018-11-17 19:51:31;439.78
2018-11-17 19:51:39;439.67
2018-11-17 19:51:45;635.37
2018-11-17 19:51:51;585.75
2018-11-17 19:51:58;550.37
2018-11-17 19:52:04;562.85
2018-11-17 19:52:11;560.22
2018-11-17 19:52:17;555.64
2018-11-17 19:52:24;553.85
2018-11-17 19:52:30;553.93
2018-11-17 19:52:37;552.06
2018-11-17 19:52:43;553.85
2018-11-17 19:52:50;554.02
2018-11-17 19:52:56;552.15
2018-11-17 19:53:03;555.64
2018-11-17 19:53:09;557.45
2018-11-17 19:53:16;546.78
2018-11-17 19:53:22;546.12
2018-11-17 19:53:29;544.30
2018-11-17 19:53:35;544.30
2018-11-17 19:53:42;545.95
2018-11-17 19:53:49;554.79
2018-11-17 19:53:55;547.70
2018-11-17 19:54:02;547.03
2018-11-17 19:54:08;556.50
2018-11-17 19:54:15;548.70
2018-11-17 19:54:21;546.86
2018-11-17 19:54:28;546.86
2018-11-17 19:54:34;546.86
2018-11-17 19:54:41;546.12
2018-11-17 19:54:48;545.95
2018-11-17 19:54:54;541.76
2018-11-17 19:55:01;541.84
2018-11-17 19:55:07;553.93
2018-11-17 19:55:14;540.87
2018-11-17 19:55:21;540.87
2018-11-17 19:55:27;539.08
2018-11-17 19:55:34;540.14
2018-11-17 19:55:41;538.44
2018-11-17 19:55:47;540.14
2018-11-17 19:55:54;539.25
2018-11-17 19:56:01;539.16
2018-11-17 19:56:07;551.22
2018-11-17 19:56:14;540.95
2018-11-17 19:56:21;540.05
2018-11-17 19:56:27;539.16
2018-11-17 19:56:34;540.05
2018-11-17 19:56:41;539.25
2018-11-17 19:56:47;539.97
2018-11-17 19:56:54;538.36
2018-11-17 19:57:01;540.05
2018-11-17 19:57:07;549.53
2018-11-17 19:57:14;538.28
2018-11-17 19:57:21;538.36
2018-11-17 19:57:27;538.36
2018-11-17 19:57:34;540.87
2018-11-17 19:57:41;547.78
2018-11-17 19:57:47;543.31
2018-11-17 19:57:54;543.48
2018-11-17 19:58:00;541.68
2018-11-17 19:58:07;551.22
2018-11-17 19:58:14;540.87
2018-11-17 19:58:20;540.87
2018-11-17 19:58:27;540.87
2018-11-17 19:58:34;539.25
2018-11-17 19:58:40;537.47
2018-11-17 19:58:47;537.55
2018-11-17 19:58:54;537.47
2018-11-17 19:59:00;537.47
2018-11-17 19:59:07;546.86
2018-11-17 19:59:14;536.67
2018-11-17 19:59:20;536.67
2018-11-17 19:59:27;536.75
2018-11-17 19:59:34;536.67
2018-11-17 19:59:40;535.87
2018-11-17 19:59:47;538.44
2018-11-17 19:59:54;536.59
2018-11-17 20:00:01;535.87
2018-11-17 20:00:07;545.95
2018-11-17 20:00:14;536.83
2018-11-17 20:00:21;536.75
2018-11-17 20:00:27;535.79
2018-11-17 20:00:34;537.71
2018-11-17 20:00:41;536.59
2018-11-17 20:00:47;536.67
2018-11-17 20:00:54;535.87
2018-11-17 20:01:01;535.79
2018-11-17 20:01:07;548.61
2018-11-17 20:01:14;535.87
2018-11-17 20:01:21;535.87
2018-11-17 20:01:28;535.08
2018-11-17 20:01:34;535.00
2018-11-17 20:01:41;534.12
2018-11-17 20:01:48;534.20
2018-11-17 20:01:55;532.54
2018-11-17 20:02:01;535.00
2018-11-17 20:02:08;552.15
2018-11-17 20:02:14;538.36
2018-11-17 20:02:21;538.44
2018-11-17 20:02:28;538.36
2018-11-17 20:02:35;538.36
2018-11-17 20:02:41;539.33
2018-11-17 20:02:48;538.36
2018-11-17 20:02:55;537.47
2018-11-17 20:03:01;535.87
2018-11-17 20:03:08;540.87
2018-11-17 20:03:15;534.20
2018-11-17 20:03:21;536.59
2018-11-17 20:03:28;543.40
2018-11-17 20:03:35;537.55
2018-11-17 20:03:41;539.25
2018-11-17 20:03:48;540.14
2018-11-17 20:03:55;537.55
2018-11-17 20:04:01;537.47
2018-11-17 20:04:08;546.12
2018-11-17 20:04:15;542.66
2018-11-17 20:04:21;552.15
2018-11-17 20:04:28;555.64
2018-11-17 20:04:34;555.73
2018-11-17 20:04:42;480.00
2018-11-17 20:04:50;448.93
2018-11-17 20:04:58;444.83
2018-11-17 20:05:06;451.75
2018-11-17 20:05:14;441.39
2018-11-17 20:05:22;439.72
2018-11-17 20:05:30;439.13
2018-11-17 20:05:38;439.72
2018-11-17 20:05:47;440.31
2018-11-17 20:05:55;439.78
2018-11-17 20:06:03;442.53
2018-11-17 20:06:11;444.23
2018-11-17 20:06:19;439.13
2018-11-17 20:06:27;439.72
2018-11-17 20:06:36;441.99
2018-11-17 20:06:44;440.26
2018-11-17 20:06:52;439.72
2018-11-17 20:07:00;439.67
2018-11-17 20:07:08;448.32
2018-11-17 20:07:16;439.67
2018-11-17 20:07:25;439.72
2018-11-17 20:07:33;439.72
2018-11-17 20:07:41;439.72
2018-11-17 20:07:51;373.29
2018-11-17 20:08:01;358.10
2018-11-17 20:08:10;366.11
2018-11-17 20:08:20;358.85
2018-11-17 20:08:31;358.89
2018-11-17 20:08:41;359.28
2018-11-17 20:08:51;359.64
2018-11-17 20:09:01;358.57
2018-11-17 20:09:10;365.74
2018-11-17 20:09:20;358.49
2018-11-17 20:09:30;358.89
2018-11-17 20:09:40;359.68
2018-11-17 20:09:51;359.60
2018-11-17 20:10:01;359.25
2018-11-17 20:10:10;367.31
2018-11-17 20:10:20;358.89
2018-11-17 20:10:30;359.28
2018-11-17 20:10:40;359.68
2018-11-17 20:10:50;359.60
2018-11-17 20:11:00;358.49
2018-11-17 20:11:10;366.52
2018-11-17 20:11:20;359.60
2018-11-17 20:11:30;359.64
2018-11-17 20:11:40;359.64
2018-11-17 20:11:50;360.43
2018-11-17 20:12:00;360.72
2018-11-17 20:12:10;367.27
2018-11-17 20:12:20;360.04
2018-11-17 20:12:30;359.60
2018-11-17 20:12:40;360.00
2018-11-17 20:12:50;358.92
2018-11-17 20:13:00;358.49
2018-11-17 20:13:10;363.78
2018-11-17 20:13:20;358.49
2018-11-17 20:13:30;358.17
2018-11-17 20:13:40;365.74
2018-11-17 20:13:50;363.82
2018-11-17 20:14:00;358.57
2018-11-17 20:14:10;364.96
2018-11-17 20:14:20;358.14
2018-11-17 20:14:30;357.78
2018-11-17 20:14:40;358.14
2018-11-17 20:14:50;357.78
2018-11-17 20:15:00;357.00
2018-11-17 20:15:10;364.59
2018-11-17 20:15:20;358.17
2018-11-17 20:15:30;365.74
2018-11-17 20:15:40;359.96
2018-11-17 20:15:50;357.78
2018-11-17 20:16:00;357.78
2018-11-17 20:16:10;364.93
2018-11-17 20:16:20;357.78
2018-11-17 20:16:30;358.17
2018-11-17 20:16:40;358.53
2018-11-17 20:16:50;358.89
2018-11-17 20:17:00;358.14
2018-11-17 20:17:10;364.59
2018-11-17 20:17:20;358.49
2018-11-17 20:17:30;357.78
2018-11-17 20:17:40;358.53
2018-11-17 20:17:50;359.28
2018-11-17 20:18:00;358.89
2018-11-17 20:18:10;367.27
2018-11-17 20:18:20;359.64
2018-11-17 20:18:30;360.04
2018-11-17 20:18:40;360.00
2018-11-17 20:18:50;360.40
2018-11-17 20:19:00;360.00
2018-11-17 20:19:10;366.90
2018-11-17 20:19:20;362.28
2018-11-17 20:19:30;360.36
2018-11-17 20:19:40;360.76
2018-11-17 20:19:50;359.64
2018-11-17 20:20:00;353.36
2018-11-17 20:20:10;360.76
2018-11-17 20:20:20;353.39
2018-11-17 20:20:30;353.74
2018-11-17 20:20:40;353.01
2018-11-17 20:20:51;354.12
2018-11-17 20:21:01;353.36
2018-11-17 20:21:11;360.04
2018-11-17 20:21:21;354.12
2018-11-17 20:21:31;353.39
2018-11-17 20:21:41;353.77
2018-11-17 20:21:51;354.12
2018-11-17 20:22:02;353.74
2018-11-17 20:22:12;360.76
2018-11-17 20:22:22;352.66
2018-11-17 20:22:32;353.05
2018-11-17 20:22:42;353.74
2018-11-17 20:22:52;354.09
2018-11-17 20:23:02;355.20
2018-11-17 20:23:12;357.78
2018-11-17 20:23:23;353.81
2018-11-17 20:23:33;352.63
2018-11-17 20:23:43;353.77
2018-11-17 20:23:53;353.77
2018-11-17 20:24:03;355.20
2018-11-17 20:24:09;607.49
2018-11-17 20:24:17;470.16
2018-11-17 20:24:25;464.58
2018-11-17 20:24:32;466.38
2018-11-17 20:24:40;465.12
2018-11-17 20:24:48;463.98
2018-11-17 20:24:56;463.32
2018-11-17 20:25:03;465.12
2018-11-17 20:25:11;465.78
2018-11-17 20:25:19;460.83
2018-11-17 20:25:27;459.54
2018-11-17 20:25:35;459.01
2018-11-17 20:25:42;459.01
2018-11-17 20:25:50;457.14
2018-11-17 20:25:58;457.14
2018-11-17 20:26:06;464.58
2018-11-17 20:26:14;457.78
2018-11-17 20:26:22;457.14
2018-11-17 20:26:30;456.56
2018-11-17 20:26:37;457.20
2018-11-17 20:26:45;457.14
2018-11-17 20:26:53;457.14
2018-11-17 20:27:01;456.56
2018-11-17 20:27:09;465.18
2018-11-17 20:27:17;456.51
2018-11-17 20:27:25;456.68
2018-11-17 20:27:33;455.98
2018-11-17 20:27:40;455.93
2018-11-17 20:27:48;456.56
2018-11-17 20:27:56;455.29
2018-11-17 20:28:04;460.24
2018-11-17 20:28:12;460.18
2018-11-17 20:28:20;455.41
2018-11-17 20:28:28;454.72
2018-11-17 20:28:36;453.57
2018-11-17 20:28:44;454.14
2018-11-17 20:28:51;454.78
2018-11-17 20:28:59;456.56
2018-11-17 20:29:07;463.26
2018-11-17 20:29:15;454.72
2018-11-17 20:29:23;454.78
2018-11-17 20:29:31;455.35
2018-11-17 20:29:39;455.35
2018-11-17 20:29:47;456.56
2018-11-17 20:29:54;457.20
2018-11-17 20:30:02;457.08
2018-11-17 20:30:10;465.18
2018-11-17 20:30:18;456.56
2018-11-17 20:30:26;455.41
2018-11-17 20:30:34;454.14
2018-11-17 20:30:42;455.41
2018-11-17 20:30:50;454.14
2018-11-17 20:30:58;454.72
2018-11-17 20:31:05;462.13
2018-11-17 20:31:13;454.14
2018-11-17 20:31:21;453.63
2018-11-17 20:31:29;452.32
2018-11-17 20:31:37;451.81
2018-11-17 20:31:45;451.86
2018-11-17 20:31:53;449.94
2018-11-17 20:32:01;450.06
2018-11-17 20:32:09;459.07
2018-11-17 20:32:17;450.56
2018-11-17 20:32:25;450.06
2018-11-17 20:32:33;450.06
2018-11-17 20:32:41;451.75
2018-11-17 20:32:49;451.18
2018-11-17 20:32:57;451.75
2018-11-17 20:33:05;459.65
2018-11-17 20:33:13;451.75
2018-11-17 20:33:21;450.00
2018-11-17 20:33:29;451.18
2018-11-17 20:33:37;452.37
2018-11-17 20:33:44;452.37
2018-11-17 20:33:52;451.24
2018-11-17 20:34:00;451.86
2018-11-17 20:34:08;460.18
2018-11-17 20:34:16;454.14
2018-11-17 20:34:24;451.18
2018-11-17 20:34:32;451.81
2018-11-17 20:34:40;452.94
2018-11-17 20:34:48;451.81
2018-11-17 20:34:56;452.32
2018-11-17 20:35:04;457.84
2018-11-17 20:35:12;455.35
2018-11-17 20:35:20;452.37
2018-11-17 20:35:28;453.57
2018-11-17 20:35:36;451.75
2018-11-17 20:35:44;453.57
2018-11-17 20:35:51;453.06
2018-11-17 20:35:59;452.37
2018-11-17 20:36:07;460.77
2018-11-17 20:36:15;452.94
2018-11-17 20:36:23;452.43
2018-11-17 20:36:31;452.32
2018-11-17 20:36:39;452.43
2018-11-17 20:36:47;451.75
2018-11-17 20:36:55;452.37
2018-11-17 20:37:04;400.98
2018-11-17 20:37:14;355.17
2018-11-17 20:37:24;351.60
2018-11-17 20:37:35;351.56
2018-11-17 20:37:45;352.32
2018-11-17 20:37:55;352.28
2018-11-17 20:38:05;357.78
2018-11-17 20:38:15;353.74
2018-11-17 20:38:25;352.66
2018-11-17 20:38:36;353.01
2018-11-17 20:38:46;353.77
2018-11-17 20:38:56;354.09
2018-11-17 20:39:06;359.64
2018-11-17 20:39:16;353.01
2018-11-17 20:39:26;353.05
2018-11-17 20:39:37;353.01
2018-11-17 20:39:47;353.43
2018-11-17 20:39:57;353.70
2018-11-17 20:40:07;359.28
2018-11-17 20:40:17;353.74
2018-11-17 20:40:27;352.66
2018-11-17 20:40:38;352.28
2018-11-17 20:40:48;352.66
2018-11-17 20:40:58;353.39
2018-11-17 20:41:08;359.60
2018-11-17 20:41:18;353.01
2018-11-17 20:41:28;353.05
2018-11-17 20:41:39;353.36
2018-11-17 20:41:49;353.74
2018-11-17 20:41:59;354.47
2018-11-17 20:42:09;360.40
2018-11-17 20:42:19;354.82
2018-11-17 20:42:29;353.36
2018-11-17 20:42:39;353.36
2018-11-17 20:42:49;360.43
2018-11-17 20:43:00;354.47
2018-11-17 20:43:10;360.00
2018-11-17 20:43:20;354.12
2018-11-17 20:43:30;353.74
2018-11-17 20:43:40;354.12
2018-11-17 20:43:50;354.09
2018-11-17 20:44:00;354.85
2018-11-17 20:44:10;361.48
2018-11-17 20:44:20;354.47
2018-11-17 20:44:31;353.77
2018-11-17 20:44:41;354.12
2018-11-17 20:44:51;353.70
2018-11-17 20:45:01;354.12
2018-11-17 20:45:11;361.12
2018-11-17 20:45:21;354.47
2018-11-17 20:45:31;354.09
2018-11-17 20:45:42;354.82
2018-11-17 20:45:52;355.24
2018-11-17 20:46:02;356.26
2018-11-17 20:46:12;360.43
2018-11-17 20:46:22;355.52
2018-11-17 20:46:32;354.47
2018-11-17 20:46:42;354.47
2018-11-17 20:46:52;354.47
2018-11-17 20:47:03;355.59
2018-11-17 20:47:13;360.79
2018-11-17 20:47:23;355.17
2018-11-17 20:47:33;355.20
2018-11-17 20:47:43;355.94
2018-11-17 20:47:53;355.56
2018-11-17 20:48:03;358.46
2018-11-17 20:48:13;360.76
2018-11-17 20:48:23;355.94
2018-11-17 20:48:33;355.98
2018-11-17 20:48:43;355.20
2018-11-17 20:48:54;354.82
2018-11-17 20:49:04;359.60
2018-11-17 20:49:14;358.17
2018-11-17 20:49:24;355.91
2018-11-17 20:49:34;353.74
2018-11-17 20:49:44;354.47
2018-11-17 20:49:54;354.82
2018-11-17 20:50:04;358.92
2018-11-17 20:50:14;357.04
2018-11-17 20:50:25;355.17
